GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPP_TEAM_ID,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,P_W_PCT,PAST_5,PAST_5_PTS,P_W-L,Game_ID_OPP,P_W_PCT_OPP,PAST_5_OPP,PAST_5_PTS_OPP,P_W-L_OPP
0021900376,2019-12-13,1610612763,MEM,1610612749,MIL,-13,0,0.333,0.4,108.0,-8.0,0021900376,0.88,1.0,123.0,19.0
0021900374,2019-12-13,1610612748,MIA,1610612747,LAL,-3,0,0.75,0.8,114.2,12.0,0021900374,0.88,1.0,120.0,19.0
0021900379,2019-12-13,1610612762,UTA,1610612744,GSW,8,1,0.56,0.4,106.6,3.0,0021900379,0.192,0.2,98.8,-16.0
0021900378,2019-12-13,1610612758,SAC,1610612752,NYK,-2,0,0.458,0.6,108.6,-2.0,0021900378,0.2,0.2,98.8,-15.0
0021900375,2019-12-13,1610612741,CHI,1610612766,CHA,-10,0,0.346,0.4,107.4,-8.0,0021900375,0.407,0.6,108.8,-5.0
0021900383,2019-12-14,1610612763,MEM,1610612764,WAS,17,1,0.32,0.4,110.0,-9.0,0021900383,0.304,0.2,113.6,-9.0
0021900381,2019-12-14,1610612761,TOR,1610612751,BKN,8,1,0.667,0.2,101.6,8.0,0021900381,0.542,0.6,112.0,2.0
0021900384,2019-12-14,1610612742,DAL,1610612748,MIA,-4,0,0.708,0.8,119.4,10.0,0021900384,0.72,0.6,112.0,11.0
0021900382,2019-12-14,1610612741,CHI,1610612746,LAC,3,1,0.333,0.2,100.8,-9.0,0021900382,0.741,0.8,114.4,13.0
0021900386,2019-12-14,1610612745,HOU,1610612765,DET,-8,0,0.68,0.8,119.6,9.0,0021900386,0.4,0.6,110.8,-5.0
0021900387,2019-12-14,1610612743,DEN,1610612760,OKC,8,1,0.652,0.4,106.4,7.0,0021900387,0.458,0.6,108.8,-2.0
0021900380,2019-12-14,1610612756,PHX,1610612759,SAS,-2,0,0.458,0.4,119.0,-2.0,0021900380,0.375,0.6,110.8,-6.0
0021900385,2019-12-14,1610612749,MIL,1610612739,CLE,17,1,0.885,1.0,122.0,20.0,0021900385,0.24,0.2,99.2,-13.0
0021900393,2019-12-15,1610612744,GSW,1610612758,SAC,-21,0,0.185,0.2,104.2,-17.0,0021900393,0.44,0.6,105.6,-3.0
0021900392,2019-12-15,1610612743,DEN,1610612752,NYK,6,1,0.667,0.4,102.6,8.0,0021900392,0.231,0.4,101.8,-14.0
0021900388,2019-12-15,1610612740,NOP,1610612753,ORL,-11,0,0.231,0.0,108.0,-14.0,0021900388,0.44,0.4,103.2,-3.0
0021900390,2019-12-15,1610612737,ATL,1610612747,LAL,-5,0,0.231,0.2,112.6,-14.0,0021900390,0.885,1.0,121.6,20.0
0021900391,2019-12-15,1610612751,BKN,1610612755,PHI,20,1,0.52,0.6,111.2,1.0,0021900391,0.741,1.0,115.8,13.0
0021900389,2019-12-15,1610612754,IND,1610612766,CHA,22,1,0.654,0.6,107.2,8.0,0021900389,0.429,0.6,104.2,-4.0
0021900400,2019-12-16,1610612756,PHX,1610612757,POR,-1,0,0.44,0.4,120.0,-3.0,0021900400,0.385,0.4,110.0,-6.0
0021900399,2019-12-16,1610612760,OKC,1610612741,CHI,3,1,0.44,0.6,109.2,-3.0,0021900399,0.357,0.4,103.0,-8.0
0021900398,2019-12-16,1610612749,MIL,1610612742,DAL,-4,0,0.889,1.0,121.6,21.0,0021900398,0.68,0.6,119.4,9.0
0021900394,2019-12-16,1610612765,DET,1610612764,WAS,-14,0,0.423,0.6,108.4,-4.0,0021900394,0.292,0.2,111.8,-10.0
0021900395,2019-12-16,1610612761,TOR,1610612739,CLE,20,1,0.68,0.4,101.6,9.0,0021900395,0.231,0.2,103.4,-14.0
0021900397,2019-12-16,1610612763,MEM,1610612748,MIA,7,1,0.346,0.6,115.8,-8.0,0021900397,0.731,0.8,117.8,12.0
0021900396,2019-12-16,1610612745,HOU,1610612759,SAS,2,1,0.654,0.6,117.2,8.0,0021900396,0.4,0.6,113.6,-5.0
0021900402,2019-12-17,1610612754,IND,1610612747,LAL,3,1,0.667,0.8,108.4,9.0,0021900402,0.889,1.0,117.6,21.0
0021900403,2019-12-17,1610612752,NYK,1610612737,ATL,23,1,0.222,0.4,104.4,-15.0,0021900403,0.222,0.2,108.2,-15.0
0021900404,2019-12-17,1610612740,NOP,1610612751,BKN,-7,0,0.222,0.0,105.4,-15.0,0021900404,0.538,0.6,107.0,2.0
0021900401,2019-12-17,1610612766,CHA,1610612758,SAC,8,1,0.414,0.6,100.4,-5.0,0021900401,0.462,0.8,104.8,-2.0
0021900406,2019-12-17,1610612746,LAC,1610612756,PHX,21,1,0.714,0.8,117.4,12.0,0021900406,0.423,0.2,114.2,-4.0
0021900405,2019-12-17,1610612762,UTA,1610612753,ORL,7,1,0.577,0.6,110.6,4.0,0021900405,0.462,0.4,103.6,-2.0
0021900410,2019-12-18,1610612755,PHI,1610612748,MIA,-4,0,0.714,0.8,105.4,12.0,0021900410,0.704,0.6,117.6,11.0
0021900408,2019-12-18,1610612765,DET,1610612761,TOR,-13,0,0.407,0.6,111.6,-5.0,0021900408,0.692,0.6,106.4,10.0
0021900409,2019-12-18,1610612764,WAS,1610612741,CHI,-1,0,0.32,0.2,114.6,-9.0,0021900409,0.345,0.4,103.2,-9.0
0021900415,2019-12-18,1610612757,POR,1610612744,GSW,10,1,0.407,0.4,106.8,-5.0,0021900415,0.179,0.2,101.8,-18.0
0021900407,2019-12-18,1610612739,CLE,1610612766,CHA,2,1,0.222,0.2,107.2,-15.0,0021900407,0.433,0.8,101.0,-4.0
0021900412,2019-12-18,1610612760,OKC,1610612763,MEM,4,1,0.462,0.6,103.2,-2.0,0021900412,0.37,0.8,117.0,-7.0
0021900411,2019-12-18,1610612750,MIN,1610612740,NOP,-8,0,0.4,0.0,118.8,-5.0,0021900411,0.214,0.0,108.8,-16.0
0021900414,2019-12-18,1610612743,DEN,1610612753,ORL,9,1,0.68,0.6,105.8,9.0,0021900414,0.444,0.2,105.4,-3.0
0021900413,2019-12-18,1610612742,DAL,1610612738,BOS,-6,0,0.692,0.6,119.2,10.0,0021900413,0.708,0.6,111.2,10.0
0021900418,2019-12-19,1610612759,SAS,1610612751,BKN,13,1,0.385,0.6,115.4,-6.0,0021900418,0.556,0.6,106.4,3.0
0021900417,2019-12-19,1610612749,MIL,1610612747,LAL,7,1,0.857,0.8,121.0,20.0,0021900417,0.857,0.8,110.8,20.0
0021900419,2019-12-19,1610612746,LAC,1610612745,HOU,-5,0,0.724,0.8,114.4,13.0,0021900419,0.667,0.6,116.0,9.0
0021900416,2019-12-19,1610612737,ATL,1610612762,UTA,-5,0,0.214,0.0,107.8,-16.0,0021900416,0.593,0.8,113.2,5.0
0021900429,2019-12-20,1610612744,GSW,1610612740,NOP,4,1,0.172,0.0,104.2,-19.0,0021900429,0.241,0.2,109.6,-15.0
0021900427,2019-12-20,1610612743,DEN,1610612750,MIN,9,1,0.692,0.8,108.0,10.0,0021900427,0.385,0.0,113.2,-6.0
0021900425,2019-12-20,1610612755,PHI,1610612742,DAL,-19,0,0.69,0.6,104.2,11.0,0021900425,0.667,0.4,113.8,9.0
0021900426,2019-12-20,1610612760,OKC,1610612756,PHX,18,1,0.481,0.6,106.8,-1.0,0021900426,0.407,0.2,112.2,-5.0
0021900424,2019-12-20,1610612748,MIA,1610612752,NYK,15,1,0.714,0.6,117.2,12.0,0021900424,0.25,0.6,112.4,-14.0
0021900423,2019-12-20,1610612761,TOR,1610612764,WAS,4,1,0.704,0.8,108.0,11.0,0021900423,0.308,0.2,115.8,-10.0
0021900428,2019-12-20,1610612757,POR,1610612753,ORL,15,1,0.429,0.6,108.6,-4.0,0021900428,0.429,0.2,106.0,-4.0
0021900421,2019-12-20,1610612754,IND,1610612758,SAC,14,1,0.679,0.8,108.6,10.0,0021900421,0.444,0.6,103.2,-3.0
0021900420,2019-12-20,1610612739,CLE,1610612763,MEM,7,1,0.25,0.4,109.6,-14.0,0021900420,0.357,0.6,119.4,-8.0
0021900422,2019-12-20,1610612738,BOS,1610612765,DET,21,1,0.72,0.6,110.6,11.0,0021900422,0.393,0.4,109.8,-6.0
0021900434,2019-12-21,1610612752,NYK,1610612749,MIL,-21,0,0.241,0.6,117.8,-15.0,0021900434,0.862,0.8,121.2,21.0
0021900431,2019-12-21,1610612751,BKN,1610612737,ATL,10,1,0.536,0.4,106.4,2.0,0021900431,0.207,0.0,104.8,-17.0
0021900435,2019-12-21,1610612763,MEM,1610612758,SAC,4,1,0.345,0.4,117.8,-9.0,0021900435,0.429,0.4,100.4,-4.0
0021900436,2019-12-21,1610612759,SAS,1610612746,LAC,-25,0,0.407,0.6,112.0,-5.0,0021900436,0.7,0.6,115.8,12.0
0021900433,2019-12-21,1610612755,PHI,1610612764,WAS,17,1,0.667,0.4,104.4,10.0,0021900433,0.296,0.2,115.6,-11.0
0021900432,2019-12-21,1610612765,DET,1610612741,CHI,-12,0,0.379,0.2,107.4,-7.0,0021900432,0.367,0.6,106.8,-8.0
0021900430,2019-12-21,1610612766,CHA,1610612762,UTA,-7,0,0.419,0.6,97.8,-5.0,0021900430,0.607,0.8,110.2,6.0
0021900438,2019-12-21,1610612757,POR,1610612750,MIN,7,1,0.448,0.8,113.0,-3.0,0021900438,0.37,0.0,108.2,-7.0
0021900437,2019-12-21,1610612756,PHX,1610612745,HOU,-14,0,0.393,0.0,108.8,-6.0,0021900437,0.679,0.8,116.8,10.0
0021900441,2019-12-22,1610612749,MIL,1610612754,IND,28,1,0.867,0.8,120.4,22.0,0021900441,0.69,1.0,112.6,11.0
0021900443,2019-12-22,1610612747,LAL,1610612743,DEN,-24,0,0.828,0.6,103.2,19.0,0021900443,0.704,1.0,111.4,11.0
0021900439,2019-12-22,1610612761,TOR,1610612742,DAL,3,1,0.714,0.8,113.8,12.0,0021900439,0.679,0.6,116.0,10.0
0021900442,2019-12-22,1610612760,OKC,1610612746,LAC,6,1,0.5,0.6,111.2,0.0,0021900442,0.71,0.6,120.2,13.0
0021900440,2019-12-22,1610612738,BOS,1610612766,CHA,26,1,0.731,0.6,111.8,12.0,0021900440,0.406,0.4,96.6,-6.0
0021900446,2019-12-23,1610612754,IND,1610612761,TOR,5,1,0.667,0.8,106.0,10.0,0021900446,0.724,1.0,117.4,13.0
0021900450,2019-12-23,1610612763,MEM,1610612759,SAS,-30,0,0.367,0.6,118.8,-8.0,0021900450,0.393,0.4,112.8,-6.0
0021900447,2019-12-23,1610612752,NYK,1610612764,WAS,-6,0,0.233,0.4,113.4,-16.0,0021900447,0.286,0.2,115.8,-12.0
0021900445,2019-12-23,1610612765,DET,1610612755,PHI,-16,0,0.367,0.2,106.6,-8.0,0021900445,0.677,0.4,106.4,11.0
0021900452,2019-12-23,1610612757,POR,1610612740,NOP,-8,0,0.467,0.8,112.6,-2.0,0021900452,0.233,0.2,107.6,-16.0
0021900449,2019-12-23,1610612748,MIA,1610612762,UTA,3,1,0.724,0.6,116.0,13.0,0021900449,0.621,1.0,115.0,7.0
0021900454,2019-12-23,1610612744,GSW,1610612750,MIN,9,1,0.2,0.2,105.0,-18.0,0021900454,0.357,0.0,107.6,-8.0
0021900451,2019-12-23,1610612756,PHX,1610612743,DEN,-2,0,0.379,0.0,112.2,-7.0,0021900451,0.714,1.0,114.2,12.0
0021900448,2019-12-23,1610612753,ORL,1610612741,CHI,8,1,0.414,0.2,109.2,-5.0,0021900448,0.387,0.6,103.4,-7.0
0021900444,2019-12-23,1610612739,CLE,1610612737,ATL,3,1,0.276,0.6,110.4,-13.0,0021900444,0.2,0.0,106.8,-18.0
0021900453,2019-12-23,1610612758,SAC,1610612745,HOU,-9,0,0.414,0.2,104.6,-5.0,0021900453,0.69,0.8,121.4,11.0
0021900459,2019-12-25,1610612743,DEN,1610612740,NOP,-12,0,0.724,1.0,114.8,13.0,0021900459,0.258,0.4,106.2,-15.0
0021900456,2019-12-25,1610612755,PHI,1610612749,MIL,12,1,0.688,0.4,108.2,12.0,0021900456,0.871,0.8,118.4,23.0
0021900455,2019-12-25,1610612761,TOR,1610612738,BOS,-16,0,0.7,0.8,118.4,12.0,0021900455,0.741,0.6,113.6,13.0
0021900457,2019-12-25,1610612744,GSW,1610612745,HOU,12,1,0.226,0.4,103.2,-17.0,0021900457,0.7,0.8,118.0,12.0
0021900458,2019-12-25,1610612747,LAL,1610612746,LAC,-5,0,0.8,0.4,104.8,18.0,0021900458,0.688,0.4,117.8,12.0
0021900464,2019-12-26,1610612758,SAC,1610612750,MIN,-1,0,0.4,0.2,105.2,-6.0,0021900464,0.345,0.0,105.2,-9.0
0021900463,2019-12-26,1610612742,DAL,1610612759,SAS,4,1,0.655,0.4,113.0,9.0,0021900463,0.414,0.6,120.0,-5.0
0021900462,2019-12-26,1610612760,OKC,1610612763,MEM,-13,0,0.517,0.8,116.2,1.0,0021900462,0.355,0.4,116.2,-9.0
0021900461,2019-12-26,1610612751,BKN,1610612752,NYK,-12,0,0.552,0.6,109.2,3.0,0021900461,0.226,0.2,115.8,-17.0
0021900465,2019-12-26,1610612762,UTA,1610612757,POR,6,1,0.6,0.8,110.4,6.0,0021900465,0.452,0.8,111.6,-3.0
0021900460,2019-12-26,1610612765,DET,1610612764,WAS,30,1,0.355,0.0,105.4,-9.0,0021900460,0.31,0.4,117.8,-11.0
0021900469,2019-12-27,1610612737,ATL,1610612749,MIL,-26,0,0.194,0.0,110.4,-19.0,0021900469,0.844,0.6,115.2,22.0
0021900471,2019-12-27,1610612744,GSW,1610612756,PHX,9,1,0.25,0.6,105.2,-16.0,0021900471,0.367,0.0,110.6,-8.0
0021900467,2019-12-27,1610612766,CHA,1610612760,OKC,-2,0,0.394,0.2,98.6,-7.0,0021900467,0.5,0.8,115.2,0.0
0021900470,2019-12-27,1610612748,MIA,1610612754,IND,1,1,0.733,0.8,115.4,14.0,0021900470,0.677,0.8,108.0,11.0
0021900468,2019-12-27,1610612753,ORL,1610612755,PHI,1,1,0.433,0.4,108.4,-4.0,0021900468,0.697,0.6,114.6,13.0
0021900466,2019-12-27,1610612738,BOS,1610612739,CLE,12,1,0.75,0.8,113.8,14.0,0021900466,0.3,0.6,111.2,-12.0
0021900480,2019-12-28,1610612749,MIL,1610612753,ORL,11,1,0.848,0.8,114.4,23.0,0021900480,0.452,0.4,102.0,-3.0
0021900475,2019-12-28,1610612748,MIA,1610612755,PHI,1,1,0.742,0.8,113.6,15.0,0021900475,0.676,0.6,113.2,12.0
0021900485,2019-12-28,1610612746,LAC,1610612762,UTA,-13,0,0.697,0.6,118.8,13.0,0021900485,0.613,0.8,111.8,7.0
0021900478,2019-12-28,1610612745,HOU,1610612751,BKN,10,1,0.677,0.8,117.4,11.0,0021900478,0.533,0.6,105.2,2.0
0021900483,2019-12-28,1610612758,SAC,1610612756,PHX,-2,0,0.387,0.0,106.0,-7.0,0021900483,0.355,0.0,107.8,-9.0
0021900476,2019-12-28,1610612764,WAS,1610612752,NYK,-7,0,0.3,0.2,111.6,-12.0,0021900476,0.25,0.4,113.6,-16.0
0021900473,2019-12-28,1610612738,BOS,1610612761,TOR,-16,0,0.759,1.0,117.8,15.0,0021900473,0.677,0.6,112.2,11.0
0021900484,2019-12-28,1610612757,POR,1610612747,LAL,-8,0,0.438,0.6,112.4,-4.0,0021900484,0.774,0.2,103.4,17.0
0021900474,2019-12-28,1610612740,NOP,1610612754,IND,22,1,0.281,0.6,104.8,-14.0,0021900474,0.656,0.6,109.0,10.0
0021900479,2019-12-28,1610612750,MIN,1610612739,CLE,-6,0,0.367,0.2,102.8,-8.0,0021900479,0.29,0.6,113.0,-13.0
0021900481,2019-12-28,1610612759,SAS,1610612765,DET,27,1,0.4,0.4,115.4,-6.0,0021900481,0.375,0.2,108.0,-8.0
0021900477,2019-12-28,1610612741,CHI,1610612737,ATL,35,1,0.375,0.6,107.8,-8.0,0021900477,0.188,0.0,108.4,-20.0
0021900482,2019-12-28,1610612744,GSW,1610612742,DAL,-20,0,0.273,0.8,110.4,-15.0,0021900482,0.667,0.6,109.8,10.0
0021900472,2019-12-28,1610612743,DEN,1610612763,MEM,9,1,0.7,0.8,112.6,12.0,0021900472,0.375,0.4,114.6,-8.0
0021900487,2019-12-29,1610612763,MEM,1610612766,CHA,13,1,0.364,0.4,112.2,-9.0,0021900487,0.382,0.2,102.0,-8.0
0021900486,2019-12-29,1610612761,TOR,1610612760,OKC,-1,0,0.688,0.6,112.4,12.0,0021900486,0.516,0.8,114.2,1.0
0021900489,2019-12-29,1610612743,DEN,1610612758,SAC,5,1,0.71,0.8,113.8,13.0,0021900489,0.375,0.0,107.6,-8.0
0021900488,2019-12-29,1610612740,NOP,1610612745,HOU,15,1,0.303,0.8,108.6,-13.0,0021900488,0.688,0.8,117.2,12.0
0021900490,2019-12-29,1610612747,LAL,1610612742,DAL,13,1,0.781,0.2,108.8,18.0,0021900490,0.677,0.6,114.0,11.0
0021900496,2019-12-30,1610612757,POR,1610612756,PHX,-6,0,0.424,0.4,112.0,-5.0,0021900496,0.375,0.2,110.4,-8.0
0021900493,2019-12-30,1610612741,CHI,1610612749,MIL,-21,0,0.394,0.6,109.2,-7.0,0021900493,0.853,0.8,114.4,24.0
0021900491,2019-12-30,1610612753,ORL,1610612737,ATL,-8,0,0.438,0.4,101.6,-4.0,0021900491,0.182,0.0,100.6,-21.0
0021900492,2019-12-30,1610612764,WAS,1610612748,MIA,18,1,0.29,0.2,109.8,-13.0,0021900492,0.75,1.0,114.8,16.0
0021900495,2019-12-30,1610612762,UTA,1610612765,DET,23,1,0.625,0.8,114.0,8.0,0021900495,0.364,0.2,110.0,-9.0
0021900494,2019-12-30,1610612750,MIN,1610612751,BKN,7,1,0.355,0.2,100.6,-9.0,0021900494,0.516,0.4,103.0,1.0
0021900501,2019-12-31,1610612745,HOU,1610612743,DEN,26,1,0.667,0.6,115.2,11.0,0021900501,0.719,0.8,116.0,14.0
0021900497,2019-12-31,1610612766,CHA,1610612738,BOS,-17,0,0.371,0.0,100.8,-9.0,0021900497,0.733,0.8,115.4,14.0
0021900502,2019-12-31,1610612759,SAS,1610612744,GSW,4,1,0.419,0.6,121.2,-5.0,0021900502,0.265,0.8,112.2,-16.0
0021900503,2019-12-31,1610612760,OKC,1610612742,DAL,5,1,0.531,0.8,108.6,2.0,0021900503,0.656,0.6,112.4,10.0
0021900500,2019-12-31,1610612761,TOR,1610612739,CLE,20,1,0.667,0.4,107.4,11.0,0021900500,0.313,0.8,109.2,-12.0
0021900499,2019-12-31,1610612758,SAC,1610612746,LAC,-18,0,0.364,0.0,109.6,-9.0,0021900499,0.676,0.4,116.2,12.0
0021900498,2019-12-31,1610612754,IND,1610612755,PHI,18,1,0.636,0.4,107.6,9.0,0021900498,0.657,0.6,116.8,11.0
0021900507,2020-01-01,1610612747,LAL,1610612756,PHX,10,1,0.788,0.4,110.0,19.0,0021900507,0.394,0.4,113.2,-7.0
0021900505,2020-01-01,1610612752,NYK,1610612757,POR,24,1,0.273,0.4,106.4,-15.0,0021900505,0.412,0.2,111.6,-6.0
0021900506,2020-01-01,1610612749,MIL,1610612750,MIN,2,1,0.857,0.8,114.4,25.0,0021900506,0.375,0.4,105.0,-8.0
0021900504,2020-01-01,1610612764,WAS,1610612753,ORL,-21,0,0.313,0.4,110.8,-12.0,0021900504,0.424,0.4,99.4,-5.0
0021900513,2020-01-02,1610612742,DAL,1610612751,BKN,12,1,0.636,0.4,109.2,9.0,0021900513,0.5,0.2,104.4,0.0
0021900509,2020-01-02,1610612754,IND,1610612743,DEN,-8,0,0.647,0.4,106.8,10.0,0021900509,0.697,0.6,111.2,13.0
0021900510,2020-01-02,1610612748,MIA,1610612761,TOR,8,1,0.727,0.8,114.2,15.0,0021900510,0.676,0.4,108.8,12.0
0021900511,2020-01-02,1610612741,CHI,1610612762,UTA,-4,0,0.382,0.6,108.4,-8.0,0021900511,0.636,0.8,112.6,9.0
0021900515,2020-01-02,1610612758,SAC,1610612763,MEM,5,1,0.353,0.0,104.0,-10.0,0021900515,0.382,0.6,114.2,-8.0
0021900508,2020-01-02,1610612739,CLE,1610612766,CHA,-3,0,0.303,0.6,108.6,-13.0,0021900508,0.361,0.0,99.6,-10.0
0021900516,2020-01-02,1610612746,LAC,1610612765,DET,14,1,0.686,0.6,113.8,13.0,0021900516,0.353,0.2,107.6,-10.0
0021900512,2020-01-02,1610612750,MIN,1610612744,GSW,15,1,0.364,0.4,104.6,-9.0,0021900512,0.257,0.6,113.6,-17.0
0021900514,2020-01-02,1610612759,SAS,1610612760,OKC,-6,0,0.438,0.6,121.0,-4.0,0021900514,0.545,0.8,104.6,3.0
0021900518,2020-01-03,1610612753,ORL,1610612748,MIA,20,1,0.441,0.6,103.2,-4.0,0021900518,0.735,0.8,105.2,16.0
0021900521,2020-01-03,1610612756,PHX,1610612752,NYK,8,1,0.382,0.4,109.6,-8.0,0021900521,0.294,0.6,107.0,-14.0
0021900520,2020-01-03,1610612745,HOU,1610612755,PHI,10,1,0.676,0.6,113.4,12.0,0021900520,0.639,0.4,111.2,10.0
0021900522,2020-01-03,1610612747,LAL,1610612740,NOP,10,1,0.794,0.6,112.6,20.0,0021900522,0.324,0.8,112.6,-12.0
0021900519,2020-01-03,1610612764,WAS,1610612757,POR,-19,0,0.303,0.4,109.4,-13.0,0021900519,0.4,0.0,107.6,-7.0
0021900517,2020-01-03,1610612738,BOS,1610612737,ATL,3,1,0.742,0.8,114.4,15.0,0021900517,0.206,0.2,99.6,-20.0
0021900524,2020-01-04,1610612751,BKN,1610612761,TOR,-19,0,0.485,0.2,105.6,-1.0,0021900524,0.657,0.4,101.0,11.0
0021900532,2020-01-04,1610612744,GSW,1610612765,DET,-7,0,0.25,0.4,107.8,-18.0,0021900532,0.343,0.2,108.6,-11.0
0021900527,2020-01-04,1610612739,CLE,1610612760,OKC,-15,0,0.294,0.4,107.0,-14.0,0021900527,0.559,0.8,102.8,4.0
0021900533,2020-01-04,1610612758,SAC,1610612740,NOP,-2,0,0.371,0.2,108.8,-9.0,0021900533,0.314,0.8,114.8,-13.0
0021900525,2020-01-04,1610612753,ORL,1610612762,UTA,-13,0,0.457,0.6,103.6,-3.0,0021900525,0.647,0.8,110.2,10.0
0021900528,2020-01-04,1610612764,WAS,1610612743,DEN,14,1,0.294,0.2,105.8,-14.0,0021900528,0.706,0.6,113.4,14.0
0021900526,2020-01-04,1610612737,ATL,1610612754,IND,5,1,0.2,0.2,98.4,-21.0,0021900526,0.629,0.4,112.2,9.0
0021900523,2020-01-04,1610612746,LAC,1610612763,MEM,-26,0,0.694,0.6,112.2,14.0,0021900523,0.371,0.4,115.0,-9.0
0021900530,2020-01-04,1610612742,DAL,1610612766,CHA,-3,0,0.647,0.6,112.4,10.0,0021900530,0.378,0.2,100.0,-9.0
0021900529,2020-01-04,1610612741,CHI,1610612738,BOS,-7,0,0.371,0.4,106.0,-9.0,0021900529,0.75,0.8,112.4,16.0
0021900531,2020-01-04,1610612749,MIL,1610612759,SAS,9,1,0.861,0.8,112.2,26.0,0021900531,0.424,0.6,119.8,-5.0
0021900534,2020-01-05,1610612746,LAC,1610612752,NYK,3,1,0.676,0.6,112.6,13.0,0021900534,0.286,0.6,109.0,-15.0
0021900537,2020-01-05,1610612756,PHX,1610612763,MEM,-7,0,0.4,0.6,111.4,-7.0,0021900537,0.389,0.6,120.0,-8.0
0021900536,2020-01-05,1610612739,CLE,1610612750,MIN,-15,0,0.286,0.2,104.0,-15.0,0021900536,0.382,0.6,103.6,-8.0
0021900535,2020-01-05,1610612748,MIA,1610612757,POR,11,1,0.714,0.6,100.8,15.0,0021900535,0.417,0.2,113.2,-6.0
0021900538,2020-01-05,1610612747,LAL,1610612765,DET,7,1,0.8,0.8,116.4,21.0,0021900538,0.361,0.4,109.0,-10.0
0021900542,2020-01-06,1610612764,WAS,1610612738,BOS,5,1,0.314,0.4,111.0,-13.0,0021900542,0.758,0.8,111.0,17.0
0021900546,2020-01-06,1610612759,SAS,1610612749,MIL,22,1,0.412,0.4,114.4,-6.0,0021900546,0.865,1.0,115.8,27.0
0021900545,2020-01-06,1610612742,DAL,1610612741,CHI,8,1,0.629,0.4,116.0,9.0,0021900545,0.361,0.2,103.0,-10.0
0021900544,2020-01-06,1610612740,NOP,1610612762,UTA,-2,0,0.333,0.8,117.8,-12.0,0021900544,0.657,1.0,111.2,11.0
0021900541,2020-01-06,1610612755,PHI,1610612760,OKC,7,1,0.622,0.2,107.8,9.0,0021900541,0.571,1.0,107.6,5.0
0021900547,2020-01-06,1610612758,SAC,1610612744,GSW,13,1,0.361,0.2,111.0,-10.0,0021900547,0.243,0.2,105.4,-19.0
0021900539,2020-01-06,1610612766,CHA,1610612754,IND,-11,0,0.395,0.4,106.0,-8.0,0021900539,0.611,0.2,110.4,8.0
0021900540,2020-01-06,1610612753,ORL,1610612751,BKN,12,1,0.444,0.4,103.2,-4.0,0021900540,0.471,0.0,101.6,-2.0
0021900543,2020-01-06,1610612737,ATL,1610612743,DEN,-8,0,0.222,0.4,98.0,-20.0,0021900543,0.686,0.6,116.2,13.0
0021900549,2020-01-07,1610612761,TOR,1610612757,POR,-2,0,0.667,0.6,104.8,12.0,0021900549,0.405,0.2,112.4,-7.0
0021900550,2020-01-07,1610612751,BKN,1610612760,OKC,-8,0,0.457,0.0,103.0,-3.0,0021900550,0.556,0.8,109.4,4.0
0021900551,2020-01-07,1610612763,MEM,1610612750,MIN,7,1,0.405,0.6,122.2,-7.0,0021900551,0.4,0.6,106.2,-7.0
0021900548,2020-01-07,1610612739,CLE,1610612765,DET,-2,0,0.278,0.2,101.2,-16.0,0021900548,0.351,0.2,102.4,-11.0
0021900553,2020-01-07,1610612747,LAL,1610612752,NYK,30,1,0.806,1.0,116.4,22.0,0021900553,0.278,0.6,112.4,-16.0
0021900552,2020-01-07,1610612756,PHX,1610612758,SAC,-11,0,0.389,0.6,115.0,-8.0,0021900552,0.378,0.4,111.2,-9.0
0021900556,2020-01-08,1610612754,IND,1610612748,MIA,-14,0,0.622,0.4,111.0,9.0,0021900556,0.722,0.6,102.6,16.0
0021900555,2020-01-08,1610612766,CHA,1610612761,TOR,-2,0,0.385,0.4,106.4,-9.0,0021900555,0.649,0.4,102.0,11.0
0021900557,2020-01-08,1610612753,ORL,1610612764,WAS,34,1,0.459,0.6,103.4,-3.0,0021900557,0.333,0.6,110.8,-12.0
0021900562,2020-01-08,1610612744,GSW,1610612749,MIL,-9,0,0.237,0.0,104.0,-20.0,0021900562,0.842,0.8,114.2,26.0
0021900560,2020-01-08,1610612740,NOP,1610612741,CHI,15,1,0.324,0.6,120.6,-13.0,0021900560,0.351,0.2,106.0,-11.0
0021900554,2020-01-08,1610612738,BOS,1610612759,SAS,-15,0,0.735,0.6,104.0,16.0,0021900554,0.429,0.6,120.0,-5.0
0021900558,2020-01-08,1610612737,ATL,1610612745,HOU,-7,0,0.216,0.4,103.8,-21.0,0021900558,0.686,0.6,114.4,13.0
0021900559,2020-01-08,1610612742,DAL,1610612743,DEN,-1,0,0.639,0.4,111.4,10.0,0021900559,0.694,0.6,117.0,14.0
0021900561,2020-01-08,1610612762,UTA,1610612752,NYK,24,1,0.667,1.0,112.6,12.0,0021900561,0.27,0.4,111.0,-17.0
0021900563,2020-01-09,1610612765,DET,1610612739,CLE,-3,0,0.368,0.4,103.6,-10.0,0021900563,0.27,0.0,105.0,-17.0
0021900564,2020-01-09,1610612755,PHI,1610612738,BOS,11,1,0.632,0.2,107.6,10.0,0021900564,0.714,0.6,107.4,15.0
0021900565,2020-01-09,1610612750,MIN,1610612757,POR,14,1,0.389,0.6,111.0,-8.0,0021900565,0.421,0.4,108.6,-6.0
