GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
21900099,ATL,SAS,8,1,"NOV 05, 2019",0.4,0.4,103.4,-1.0,44.4,24.0,9.0,5.2,17.6,22.0,0.2952,0.5427734344806951,0.5120031773120874,0.667,0.6,111.4,2.0,50.2,23.0,6.4,5.4,14.8,20.6,0.3238,0.5468359538638354,0.5006568726942346,1490.823234632919,1517.8013997335077,0.4612531420333892
21900101,OKC,ORL,8,1,"NOV 05, 2019",0.333,0.4,106.2,-2.0,50.0,19.0,7.6,5.4,16.8,22.4,0.322,0.5492760075441879,0.5097683916243259,0.333,0.2,93.4,-2.0,46.4,20.8,7.6,5.8,12.8,18.6,0.275,0.4776816662641939,0.4443078326603281,1481.1953259785078,1480.4875741559938,0.5010185353386766
21900111,LAC,MIL,-5,0,"NOV 06, 2019",0.714,0.6,107.4,3.0,44.4,18.6,7.6,4.6,14.4,25.2,0.2934,0.5457407583189982,0.4973974798500714,0.714,0.8,121.2,3.0,52.2,25.6,7.0,5.6,13.6,19.4,0.3641999999999999,0.602275702353525,0.5812592414221729,1529.1330552476416,1530.7750224402228,0.4976370368539932
21900105,ATL,CHI,-20,0,"NOV 06, 2019",0.5,0.4,101.6,0.0,45.6,23.0,9.0,5.8,18.6,23.0,0.2976,0.5312202030556288,0.5046646760200977,0.25,0.2,105.6,-4.0,39.2,24.4,7.4,3.4,13.2,21.2,0.3528,0.5455971282199495,0.5172099476494717,1501.598171792251,1462.6067210391104,0.555878811461064
21900103,DET,NYK,20,1,"NOV 06, 2019",0.375,0.4,105.4,-2.0,44.0,22.8,6.0,5.6,16.6,18.4,0.3985999999999999,0.5548760402824746,0.5177093149689993,0.143,0.2,95.4,-5.0,50.2,18.6,5.2,5.8,15.4,21.2,0.2841999999999999,0.487325976934605,0.4463229322474012,1479.46773717881,1452.8546195836336,0.5382246248926871
21900104,IND,WAS,15,1,"NOV 06, 2019",0.429,0.6,108.4,-1.0,47.2,24.8,7.8,6.6,12.6,24.8,0.3203999999999999,0.5388681931400342,0.505834376303713,0.333,0.4,120.2,-2.0,41.6,26.0,7.6,5.8,14.8,20.8,0.3828,0.5795433041338116,0.5463963828632235,1491.0169694669155,1482.479434395016,0.5122840282186563
21900110,UTA,PHI,2,1,"NOV 06, 2019",0.571,0.6,102.8,1.0,40.2,20.8,8.4,4.4,17.8,22.8,0.3966,0.5925252500755366,0.5530548773851398,0.833,0.8,115.4,4.0,45.4,26.6,12.4,6.0,19.2,26.8,0.3581999999999999,0.561325266913115,0.5315497488456615,1506.8128776863484,1538.0345619791904,0.4551889420026189
21900108,MEM,MIN,16,1,"NOV 06, 2019",0.167,0.2,106.4,-4.0,49.6,24.4,9.8,6.8,17.0,24.2,0.2832,0.5114710275585511,0.4733656190985961,0.667,0.6,113.8,2.0,45.2,23.8,11.4,5.4,17.6,21.0,0.3258,0.5505277634932936,0.5101120964819925,1462.7423003214933,1518.629944894284,0.4202578112765054
21900106,TOR,SAC,4,1,"NOV 06, 2019",0.667,0.6,109.6,2.0,46.6,24.4,7.4,5.6,17.6,23.4,0.4021999999999999,0.5974862859288671,0.5508665464527798,0.286,0.4,100.2,-3.0,41.2,21.4,7.4,4.8,14.8,22.2,0.3116,0.526230616186284,0.502534245892089,1518.075717072431,1474.617068231416,0.5622178737361285
21900107,HOU,GSW,17,1,"NOV 06, 2019",0.571,0.6,119.6,1.0,42.6,23.0,8.2,5.0,15.8,22.8,0.307,0.560014466504093,0.5116044050618495,0.286,0.4,113.6,-3.0,46.0,27.4,5.8,3.8,15.0,21.0,0.3712,0.5772523478429188,0.5267350960629463,1507.6239146214564,1472.8232823892122,0.5499153156968735
21900109,DAL,ORL,1,1,"NOV 06, 2019",0.667,0.6,118.4,2.0,49.8,27.2,6.2,4.4,13.0,19.4,0.3676,0.5687307623482185,0.5372928237870302,0.286,0.2,92.4,-3.0,47.8,20.8,7.0,6.0,13.6,20.4,0.2699999999999999,0.486325468304048,0.450257573975923,1518.8658011764685,1470.507944862767,0.5691466109838541
21900113,SAS,OKC,9,1,"NOV 07, 2019",0.571,0.4,106.6,1.0,47.8,20.8,7.0,5.6,16.0,20.2,0.3008,0.5383504579918996,0.4911127131500751,0.429,0.6,109.6,-1.0,47.8,20.4,8.0,5.2,15.0,23.4,0.3514,0.5651575217239163,0.5242262229496271,1507.0264625741754,1491.1749552717342,0.5227963375087562
21900112,CHA,BOS,-21,0,"NOV 07, 2019",0.571,0.6,106.0,1.0,42.8,22.6,6.6,3.0,16.0,18.4,0.3279999999999999,0.5507781125313962,0.5175043914271413,0.833,1.0,113.8,4.0,47.2,23.0,8.0,7.4,11.6,21.0,0.3694,0.5724546053014518,0.5341640118269388,1509.534279083847,1537.1979497320997,0.4602726957654863
21900115,LAC,POR,6,1,"NOV 07, 2019",0.625,0.6,107.8,2.0,47.0,18.8,6.8,4.4,15.8,24.4,0.3083999999999999,0.5375380689055547,0.4897385542108504,0.429,0.4,115.8,-1.0,45.2,17.6,6.2,6.0,13.4,26.2,0.4164,0.5768444614663364,0.542278664398953,1519.1803145105616,1489.9573770995326,0.5419562934631436
21900114,PHX,MIA,-16,0,"NOV 07, 2019",0.714,0.8,114.8,3.0,41.2,27.6,8.6,3.4,16.8,26.2,0.3998,0.5973664848941621,0.5624974202154436,0.714,0.6,109.0,3.0,44.2,26.8,11.2,7.2,17.6,21.0,0.3926,0.5750781538483087,0.5453917703060067,1530.2202692370531,1528.1585340712338,0.5029670405843885
21900120,MIN,GSW,6,1,"NOV 08, 2019",0.571,0.4,113.8,1.0,42.0,23.6,11.0,5.6,16.8,21.2,0.3338,0.5475142046845651,0.5086697887896848,0.25,0.2,109.2,-4.0,44.0,24.4,5.6,3.6,13.4,19.0,0.37,0.5636804153111281,0.507904967857818,1507.0351011198145,1463.8215887031497,0.5618705261554722
21900123,DEN,PHI,3,1,"NOV 08, 2019",0.714,0.6,102.8,3.0,45.4,23.4,7.4,3.0,13.2,20.2,0.3206,0.5332734830301937,0.4961789069364147,0.714,0.6,112.8,3.0,46.2,24.6,11.4,6.0,17.6,25.6,0.3458,0.5540785976568507,0.5125554959720983,1526.5828268329012,1527.1383408192428,0.4992005517913186
21900119,ATL,SAC,-12,0,"NOV 08, 2019",0.429,0.2,99.6,-1.0,43.4,22.2,9.4,4.6,19.8,23.0,0.2775999999999999,0.521560514476877,0.4807586271140488,0.25,0.4,108.0,-4.0,43.6,22.8,8.0,5.6,14.2,23.0,0.3488,0.5498034603253481,0.5292918807198992,1490.4805955630295,1465.8614257061386,0.5353706534804769
21900118,WAS,CLE,-13,0,"NOV 08, 2019",0.286,0.2,122.0,-3.0,41.8,26.6,6.4,5.2,15.0,21.8,0.3942,0.5864367341934718,0.5462227529120568,0.286,0.2,109.6,-3.0,44.8,22.0,5.2,4.2,12.4,19.2,0.3676,0.5439773564532676,0.5040503513425473,1472.7251149593892,1471.1340608708747,0.5022896948856881
21900117,ORL,MEM,32,1,"NOV 08, 2019",0.25,0.2,94.6,-4.0,47.2,21.4,8.0,6.8,14.0,22.4,0.2583999999999999,0.5031245078378055,0.4653699335264848,0.286,0.4,113.4,-3.0,48.2,26.4,9.0,6.2,16.8,24.4,0.3186,0.5476247317464289,0.5070213250947276,1461.8908770824444,1474.3371440959631,0.4820960400319895
21900126,LAL,MIA,15,1,"NOV 08, 2019",0.857,1.0,116.0,5.0,47.4,25.2,9.0,8.6,15.0,20.4,0.2976,0.5734819192002053,0.5388896429973311,0.75,0.8,112.0,4.0,44.2,26.2,11.6,6.4,16.0,22.0,0.4164,0.5900496770996023,0.5569699625585175,1547.936269931841,1538.2178748829217,0.5139822482516239
21900124,UTA,MIL,3,1,"NOV 08, 2019",0.625,0.6,101.4,2.0,41.6,19.4,9.0,5.0,16.2,22.6,0.3722,0.5633068717276165,0.5182810369933218,0.75,0.8,121.2,4.0,53.0,23.4,6.6,6.4,14.2,22.0,0.3482,0.5906953878661579,0.5625147871187124,1517.709098846296,1540.727763177303,0.4669218634465371
21900121,NOP,TOR,-18,0,"NOV 08, 2019",0.143,0.2,119.4,-5.0,43.0,27.2,10.4,4.6,16.8,24.4,0.3767999999999999,0.5759839452794321,0.5529206609242046,0.714,0.8,113.2,3.0,44.8,25.6,9.0,5.2,15.8,21.8,0.3987999999999999,0.6101047340443287,0.5611229567091901,1453.1773084231022,1526.8313595977083,0.3955631384397791
21900122,DAL,NYK,-4,0,"NOV 08, 2019",0.714,0.6,115.2,3.0,48.6,26.6,5.4,3.2,14.2,20.2,0.3686,0.5610420978975641,0.5242743906073069,0.125,0.2,96.8,-6.0,45.2,20.4,5.6,5.8,13.4,20.0,0.3204,0.503645949922491,0.4734265907839866,1527.4828689567912,1443.6191120814874,0.6183990639460936
21900125,POR,BKN,-4,0,"NOV 08, 2019",0.375,0.2,111.8,-2.0,45.8,18.6,6.4,6.0,12.8,25.6,0.391,0.5448851615168067,0.5140624840276004,0.429,0.4,121.6,-1.0,51.0,26.2,7.4,4.8,18.6,20.8,0.3906,0.5810884604966561,0.5492202497207067,1480.7965029687955,1489.234562492937,0.4878590431967496
21900116,IND,DET,6,1,"NOV 08, 2019",0.5,0.8,113.8,0.0,47.8,27.0,7.2,6.4,13.8,26.2,0.3432,0.5593614620014957,0.5228556528994577,0.444,0.4,110.6,-1.0,43.0,26.0,7.0,5.2,15.8,18.2,0.3902,0.5786853897641455,0.540681654397035,1500.7712889025424,1488.7032446809562,0.5173603305534645
21900128,CHA,NOP,-5,0,"NOV 09, 2019",0.5,0.6,103.2,0.0,43.6,23.0,6.6,4.0,17.2,18.2,0.3096,0.5422449564540114,0.5133132337476114,0.125,0.2,115.6,-6.0,45.2,26.0,10.0,5.4,17.0,23.0,0.3536,0.5571564103876951,0.5338297518332954,1500.3288251685372,1445.2660456543067,0.5785848700490528
21900130,MEM,DAL,-16,0,"NOV 09, 2019",0.25,0.2,103.8,-4.0,45.6,24.4,7.8,5.2,18.0,23.0,0.3096,0.5238445005316715,0.4835510157698235,0.625,0.6,111.8,2.0,48.8,24.8,4.8,3.8,14.6,20.0,0.3802,0.559466879363003,0.5294989768957228,1463.979064896603,1515.114887677869,0.4269364467756829
21900127,SAS,BOS,-20,0,"NOV 09, 2019",0.625,0.4,108.2,2.0,47.2,22.2,7.0,4.4,15.0,20.6,0.3272,0.546721277708117,0.5044919371801126,0.857,1.0,113.0,5.0,46.4,24.6,8.6,6.8,12.2,20.8,0.3616,0.5806685140442972,0.5419473796872527,1516.5705358240002,1546.4034036474095,0.4571722559776396
21900129,CHI,HOU,-23,0,"NOV 09, 2019",0.333,0.4,108.6,-3.0,40.2,25.8,8.4,4.2,14.8,22.8,0.3802,0.561973740200855,0.5377694885389983,0.625,0.6,122.2,2.0,44.6,25.0,8.4,5.6,15.4,22.0,0.355,0.5714682803157078,0.5344451839851028,1473.7242972683316,1516.6256083075189,0.438571937302647
21900131,OKC,GSW,6,1,"NOV 09, 2019",0.375,0.4,108.0,-2.0,44.0,20.8,7.8,4.6,13.0,21.0,0.3528,0.5519711195160804,0.5096749408983452,0.222,0.2,111.0,-5.0,45.2,23.2,6.4,4.2,13.8,19.8,0.37,0.5560423798530172,0.5035478757432077,1481.6308820219094,1455.0589992262592,0.5381656295325257
21900136,NYK,CLE,-21,0,"NOV 10, 2019",0.222,0.2,97.0,-5.0,43.8,20.4,6.8,5.2,12.4,20.2,0.3584,0.5069956599456008,0.4788964018717752,0.375,0.4,109.8,-2.0,44.8,21.8,6.8,4.6,12.6,18.2,0.3504,0.5475593446430592,0.4998281291203251,1455.9870933604093,1481.1798547685885,0.4638081094791522
