GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
0022100090,CHA,POR,12,1,"OCT 31, 2021",0.667,0.6,116.4,2.0,44.6,25.4,9.8,4.4,14.2,17.8,0.3978,0.5727796539657322,0.5423790195790156,0.6,0.6,113.6,1.0,51.0,21.4,8.6,5.2,15.6,18.8,0.3718,0.5669180934402058,0.5390098757416488,1516.5328291978965,1509.7300205287747,0.509788777740867
0022100091,MIL,UTA,-12,0,"OCT 31, 2021",0.5,0.4,107.2,0.0,43.8,21.2,8.2,3.2,15.0,19.2,0.318,0.5498202475442147,0.5129612774480736,0.8,0.8,112.0,3.0,51.4,18.6,7.6,5.0,15.2,20.4,0.3248,0.5671758540831897,0.5242813580281611,1497.777513433215,1527.9343499210763,0.45670948534104094
0022100102,LAC,OKC,5,1,"NOV 01, 2021",0.2,0.2,102.8,-3.0,41.0,24.0,11.4,3.8,11.4,21.4,0.3172,0.5119130201444897,0.48877224694104554,0.167,0.2,99.4,-4.0,42.0,20.0,8.2,4.0,14.6,16.0,0.3094,0.5226175304376544,0.489506146230719,1472.257857680789,1464.8566311667878,0.5106496102894437
0022100096,PHI,POR,10,1,"NOV 01, 2021",0.667,0.6,111.0,2.0,41.0,22.4,7.8,7.4,13.2,19.8,0.3714,0.5995436759367574,0.5615488405227038,0.5,0.6,112.0,0.0,50.6,22.4,8.4,5.2,15.6,18.0,0.36619999999999997,0.5600346207823768,0.5355180233971193,1518.0566283883184,1499.925796083592,0.5260687055794846
0022100095,IND,SAS,13,1,"NOV 01, 2021",0.143,0.2,100.6,-5.0,45.6,21.0,7.8,6.0,18.0,21.0,0.3136,0.5252650783938779,0.49260617656577016,0.333,0.2,105.8,-2.0,46.6,27.0,9.8,5.2,14.0,17.2,0.2986,0.5197862296759498,0.502123996860839,1453.5877976874185,1481.973280740307,0.45924065385903745
0022100097,ATL,WAS,7,1,"NOV 01, 2021",0.5,0.4,104.8,0.0,50.0,23.0,6.0,2.8,13.0,17.8,0.3172,0.5202949182763569,0.49421052631578943,0.833,0.8,115.6,4.0,50.2,20.6,6.0,5.8,11.0,19.2,0.35019999999999996,0.5471506805098244,0.5052636053755875,1497.905865607331,1537.3497833271645,0.44347826290766246
0022100094,CHA,CLE,-3,0,"NOV 01, 2021",0.714,0.6,116.8,3.0,44.2,26.2,8.0,5.4,12.2,18.2,0.41180000000000005,0.575120611107115,0.5484414964280093,0.429,0.6,97.0,-1.0,48.6,22.0,8.2,3.6,15.6,16.4,0.2702,0.5104597959686212,0.4707720025535015,1526.3370536430791,1490.678518446108,0.5511373291603202
0022100101,MIN,ORL,-18,0,"NOV 01, 2021",0.6,0.6,104.4,1.0,45.8,23.6,10.8,7.4,17.0,21.8,0.3286,0.5276562513240644,0.4962977200486886,0.143,0.2,104.6,-5.0,44.2,22.0,5.2,4.6,16.2,22.6,0.3796,0.5519425703290236,0.5249143736212701,1507.885857423329,1453.418349468381,0.5777491427927154
0022100098,BOS,CHI,-14,0,"NOV 01, 2021",0.333,0.4,109.8,-2.0,45.8,23.0,8.2,8.4,14.4,23.4,0.289,0.538309095192532,0.49803482924521125,0.833,0.8,109.2,4.0,39.8,24.2,9.4,6.2,11.0,16.8,0.3898,0.5680681910354342,0.5189063121647391,1482.9202458912619,1537.2421494310938,0.42245534546198177
0022100099,NYK,TOR,-9,0,"NOV 01, 2021",0.833,0.8,112.8,4.0,44.2,23.2,7.4,5.6,12.0,20.0,0.4204,0.5846497765512441,0.5587827816137485,0.571,0.6,105.6,1.0,45.0,20.4,10.4,3.8,12.6,19.2,0.3616,0.5410959003130987,0.5169887966784166,1537.04022600807,1509.2586502556708,0.539895907576424
0022100100,MEM,DEN,9,1,"NOV 01, 2021",0.5,0.4,108.2,0.0,46.0,25.8,11.6,5.2,16.0,19.0,0.3396,0.5268791585183872,0.4918630506091846,0.667,0.6,99.6,2.0,44.4,23.6,9.6,4.2,18.4,21.0,0.2886,0.5441543028194028,0.5268170992638631,1499.4910410167874,1520.2868701040027,0.4701080850757925
0022100103,DET,MIL,-28,0,"NOV 02, 2021",0.167,0.2,97.8,-4.0,40.6,21.8,10.2,5.4,14.8,18.0,0.29500000000000004,0.5062737017798484,0.47010011629243575,0.429,0.4,107.2,-1.0,45.0,20.6,8.4,3.8,13.8,18.4,0.3194,0.5479489944508844,0.5162350869718831,1463.0410123321594,1488.6433237263943,0.46322185802025106
0022100106,PHX,NOP,12,1,"NOV 02, 2021",0.4,0.4,105.2,-1.0,47.6,26.2,8.2,3.0,13.4,17.8,0.3032,0.5391850586034285,0.5116686668761339,0.143,0.2,104.2,-5.0,51.4,21.2,7.2,5.0,15.0,21.4,0.29240000000000005,0.5161466588061312,0.4769329973007149,1490.3566440206057,1456.1411771106632,0.5490814483916238
0022100105,UTA,SAC,6,1,"NOV 02, 2021",0.833,0.8,112.0,4.0,49.6,17.6,7.6,6.0,15.6,18.6,0.32999999999999996,0.5807030859160551,0.5303179880647912,0.5,0.4,106.0,0.0,48.0,22.6,6.4,4.6,14.2,19.4,0.294,0.5368797481188887,0.5039038255875772,1537.068539627897,1499.7312119209898,0.5535268349613648
