GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
0022000096,MIA,OKC,28,1,"JAN 04, 2021",0.4,0.4,103.4,-1.0,40.2,24.4,9.2,3.4,19.2,21.2,0.3352,0.5779589359839705,0.5390871494623136,0.4,0.4,102.6,-1.0,46.0,22.4,6.6,5.4,16.0,18.4,0.3254,0.5440904419881238,0.5214704685183835,1489.9707364223082,1491.8702686256477,0.4972663806526663
0022000104,DEN,MIN,7,1,"JAN 05, 2021",0.333,0.4,114.8,-2.0,40.8,29.0,7.0,3.6,14.4,18.4,0.39740000000000003,0.5980404280058526,0.5721289979471935,0.333,0.2,105.2,-2.0,41.2,22.8,9.4,5.2,14.8,21.2,0.329,0.5250695214931987,0.5048660478683344,1483.2096539312392,1477.6031823529668,0.5080676609311038
0022000106,POR,CHI,-3,0,"JAN 05, 2021",0.5,0.6,118.6,0.0,44.4,21.4,8.4,4.0,12.2,21.4,0.37540000000000007,0.5715769335522618,0.528308714790264,0.429,0.6,118.0,-1.0,45.0,24.2,8.2,3.6,17.8,23.2,0.3606,0.5917316498041907,0.5519154649761303,1500.1580773886371,1490.3660993720362,0.5140880592153637
0022000103,MEM,LAL,-2,0,"JAN 05, 2021",0.333,0.4,107.4,-2.0,49.2,24.6,7.8,4.4,15.4,18.6,0.31039999999999995,0.5233345951991145,0.4878557376544279,0.714,0.8,114.4,3.0,48.2,25.6,6.6,6.8,14.2,18.4,0.40920000000000006,0.5875012033732961,0.5612384571538489,1483.0524907309264,1529.3804009948922,0.43372113028699144
0022000105,LAC,SAS,-3,0,"JAN 05, 2021",0.714,0.6,107.4,3.0,41.8,23.6,6.4,5.6,10.6,20.6,0.41819999999999996,0.566071942500433,0.5263875937185274,0.333,0.2,106.6,-2.0,45.8,26.6,6.6,5.8,12.2,19.4,0.3665999999999999,0.526242198562866,0.4987248943746425,1527.933538091513,1479.5907458238312,0.5691253465608728
0022000102,BKN,UTA,34,1,"JAN 05, 2021",0.429,0.2,115.6,-1.0,46.4,25.0,6.8,5.8,15.8,20.2,0.35700000000000004,0.5755622298116936,0.5346818274125894,0.667,0.6,110.4,2.0,49.8,22.4,5.8,5.4,15.8,18.4,0.37539999999999996,0.5677853052356658,0.5426659984554897,1488.1422256917772,1520.7215511452673,0.4532515208622713
0022000114,NOP,OKC,-1,0,"JAN 06, 2021",0.571,0.6,106.6,1.0,52.4,21.6,7.8,4.4,13.4,16.8,0.279,0.5265149850174076,0.4901483278435367,0.333,0.2,98.8,-2.0,42.8,21.4,5.8,4.8,15.8,17.2,0.324,0.5325295996614365,0.5090711589671753,1508.8839551223857,1481.815596238701,0.5388758751754645
0022000107,IND,HOU,7,1,"JAN 06, 2021",0.714,0.6,111.6,3.0,38.2,26.4,9.6,5.0,13.2,23.0,0.37839999999999996,0.5885615946810703,0.562612197776269,0.4,0.4,112.2,-1.0,41.6,22.0,7.6,5.6,14.8,20.4,0.33540000000000003,0.585560076204704,0.5423077852775794,1526.8030225813552,1490.506982859446,0.5520450040169492
0022000111,MIA,BOS,-2,0,"JAN 06, 2021",0.5,0.6,105.6,0.0,41.0,26.2,8.4,3.0,17.6,21.0,0.35940000000000005,0.5935434004231681,0.5627819285787794,0.625,0.8,116.6,2.0,45.2,24.4,9.2,7.8,17.0,21.6,0.4098,0.6133749076443997,0.5855004310535055,1500.025408809255,1518.1635035831969,0.4739208713090337
0022000116,GSW,LAC,-7,0,"JAN 06, 2021",0.571,0.8,123.4,1.0,45.2,25.8,7.4,6.8,14.4,26.2,0.38480000000000003,0.6070300939930462,0.5588420908782077,0.625,0.6,115.4,2.0,43.6,26.8,7.2,6.6,10.8,20.0,0.4798,0.603188083503815,0.5701452436573279,1510.0553777838506,1516.5510311602955,0.49065309236834104
0022000115,PHX,TOR,8,1,"JAN 06, 2021",0.714,0.8,109.2,3.0,41.0,26.2,4.6,4.0,12.8,19.4,0.3986,0.6043453463878197,0.5678110702287633,0.167,0.2,107.4,-4.0,44.6,23.0,9.2,6.0,13.0,25.6,0.3428,0.5358120683298584,0.4930468485664269,1528.2452496374099,1464.1127735256382,0.5912599064192968
0022000108,ORL,CLE,11,1,"JAN 06, 2021",0.714,0.6,106.4,3.0,49.6,21.0,7.2,3.6,11.4,17.0,0.3264,0.5180433035641487,0.47060658832911156,0.571,0.4,96.4,1.0,42.4,22.8,10.6,5.6,15.2,19.2,0.346,0.5047771949334389,0.4815650382615949,1525.7049274414517,1508.760945659877,0.5243650364905926
0022000113,MIL,DET,15,1,"JAN 06, 2021",0.571,0.6,122.6,1.0,45.8,28.2,11.4,4.6,15.4,21.0,0.4088,0.6125033407670945,0.5866637501682594,0.143,0.2,111.4,-5.0,41.0,23.8,8.2,4.8,11.8,20.0,0.3762,0.5459542955821693,0.5046115104742144,1508.4967177128028,1455.384910090407,0.5758441618495694
0022000117,SAC,CHI,4,1,"JAN 06, 2021",0.429,0.2,108.8,-1.0,44.0,21.6,7.0,4.2,13.6,20.6,0.372,0.5408173520667828,0.5024411316411597,0.5,0.8,114.6,0.0,44.6,24.2,8.4,3.4,16.0,22.8,0.3556,0.5754810733253083,0.5353169472148218,1487.348731582938,1500.6478605563434,0.4808703569468186
0022000109,PHI,WAS,5,1,"JAN 06, 2021",0.857,0.8,111.0,5.0,49.4,27.4,8.6,7.4,16.8,19.0,0.36760000000000004,0.5804108305220625,0.5452968350769817,0.286,0.4,120.6,-3.0,44.6,28.2,7.6,4.0,13.8,24.4,0.3704,0.5852462190050334,0.5441419627131431,1546.4412918518242,1474.5719491054892,0.6019778978045408
0022000112,NYK,UTA,12,1,"JAN 06, 2021",0.571,0.8,105.4,1.0,49.0,24.0,6.6,4.4,17.0,20.4,0.40259999999999996,0.5647766886748277,0.5320670708284977,0.571,0.6,107.4,1.0,46.6,22.8,6.0,5.2,15.2,18.0,0.3814,0.5652117024185102,0.5449668396232284,1512.801471116773,1509.7865815625128,0.5043386659406363
0022000110,ATL,CHA,-8,0,"JAN 06, 2021",0.571,0.4,116.4,1.0,47.0,25.4,6.2,3.8,13.2,20.4,0.3888,0.5801145616984901,0.5435023455074747,0.286,0.4,106.0,-3.0,46.2,30.4,8.4,4.4,16.2,22.0,0.3458,0.5404739561450662,0.5076749000914824,1506.243979764538,1473.5481617650744,0.5469146546618985
0022000120,DEN,DAL,-7,0,"JAN 07, 2021",0.429,0.6,117.8,-1.0,42.8,28.4,7.4,3.8,14.6,19.8,0.4002,0.6084177025531676,0.5811147769751667,0.429,0.6,107.4,-1.0,46.8,22.8,7.8,3.6,13.2,22.6,0.3246,0.5599673938706209,0.5189665955014988,1493.0483007126172,1491.9270782445,0.5016135632366988
0022000118,BKN,PHI,13,1,"JAN 07, 2021",0.5,0.4,120.8,0.0,47.4,26.6,8.2,5.8,14.4,21.2,0.3624,0.5936822936141298,0.5554659868670873,0.875,1.0,120.4,6.0,48.6,29.2,8.6,7.6,15.8,19.4,0.42700000000000005,0.6220247979686777,0.5922416702074708,1499.0771952745317,1554.4017338957333,0.421047777290517
0022000121,LAL,SAS,-9,0,"JAN 07, 2021",0.75,0.8,107.8,4.0,49.4,24.0,6.8,5.6,14.2,17.4,0.393,0.560155407331302,0.5333840510235808,0.429,0.2,106.0,-1.0,44.0,24.0,7.6,5.8,11.0,18.0,0.3842,0.5301025222178561,0.5032248943746426,1538.054823600632,1490.9732527550486,0.5673441083089098
0022000122,POR,MIN,18,1,"JAN 07, 2021",0.429,0.4,114.6,-1.0,44.6,20.6,8.0,3.6,11.8,20.6,0.3656,0.5638384485037939,0.5207158904264759,0.286,0.0,105.2,-3.0,41.6,23.4,9.2,5.0,15.8,21.8,0.3042,0.5313220594896109,0.5072814542441368,1489.87631620433,1467.7645355715888,0.5317785165457624
0022000119,MEM,CLE,-4,0,"JAN 07, 2021",0.286,0.4,103.4,-3.0,47.6,25.4,9.6,4.0,16.0,16.0,0.327,0.5166579124205181,0.4885602241208721,0.5,0.2,91.6,0.0,42.4,21.4,9.8,5.2,14.0,18.6,0.29860000000000003,0.48188808729557414,0.4555921875828619,1474.3780681251865,1499.2482463896888,0.4642699425301196
0022000127,HOU,ORL,42,1,"JAN 08, 2021",0.333,0.4,108.4,-2.0,41.0,20.4,8.0,7.0,14.8,20.4,0.32599999999999996,0.5766570938404602,0.5323886707607637,0.75,0.6,103.4,4.0,49.2,21.2,6.8,3.8,12.4,18.6,0.33720000000000006,0.5181560737681912,0.48653977641916235,1481.547882939785,1535.21762671164,0.4233715702055438
0022000124,BOS,WAS,9,1,"JAN 08, 2021",0.667,0.8,114.8,3.0,47.2,24.6,8.6,8.2,15.6,23.0,0.39659999999999995,0.5955013420355894,0.5712201280232023,0.25,0.4,125.2,-4.0,42.2,28.2,8.2,3.6,13.8,24.6,0.40679999999999994,0.5995528732562024,0.55600860013363,1527.6419210093775,1466.6115070615801,0.5869374699625366
0022000128,MEM,BKN,5,1,"JAN 08, 2021",0.25,0.2,98.2,-4.0,46.0,26.8,10.2,4.4,15.8,16.0,0.329,0.5159491540199779,0.49264185677393335,0.556,0.6,123.0,1.0,47.0,27.0,7.8,6.0,13.4,20.6,0.3768,0.6015588692005023,0.5656515538773965,1465.092669274584,1510.6562397287214,0.43480208893738487
0022000125,NYK,OKC,-12,0,"JAN 08, 2021",0.625,0.8,101.8,2.0,49.4,23.0,7.6,4.6,16.4,19.2,0.3568,0.5480397304784288,0.5176519254600056,0.429,0.4,99.2,-1.0,43.0,22.8,6.0,4.8,15.6,17.6,0.3276,0.5350494296869557,0.5123991461363813,1522.7146977979603,1492.59311374221,0.5432401621923337
0022000126,NOP,CHA,-8,0,"JAN 08, 2021",0.5,0.4,109.0,0.0,51.6,23.6,7.8,3.6,14.8,17.2,0.2738,0.5456968993895475,0.5116042207433693,0.375,0.4,105.2,-2.0,45.6,27.8,9.0,5.2,15.6,19.8,0.34819999999999995,0.5405306643708352,0.4959101942091295,1498.1064376188765,1484.4864548583123,0.5195906964583058
0022000129,MIL,UTA,-13,0,"JAN 08, 2021",0.625,0.8,126.6,2.0,46.4,30.4,11.0,4.4,16.0,21.2,0.46040000000000003,0.6414202136782796,0.6229795396419437,0.5,0.4,105.4,0.0,46.4,22.0,5.2,5.8,14.8,17.2,0.37279999999999996,0.550194631142309,0.5331472638501642,1516.9798344758115,1499.8733548813254,0.524598328995189
0022000131,LAL,CHI,2,1,"JAN 08, 2021",0.667,0.8,108.2,3.0,50.8,24.2,6.0,5.4,14.0,18.6,0.3856,0.5618766118452648,0.5392648315635433,0.444,0.6,116.4,-1.0,45.8,24.4,7.6,3.6,16.0,22.4,0.3422,0.5862077950122143,0.5511493535922782,1526.707941434454,1490.2652676952798,0.5522537317683142
0022000130,GSW,LAC,10,1,"JAN 08, 2021",0.5,0.6,117.8,0.0,44.0,25.8,6.0,6.4,14.6,25.8,0.3616,0.6039987146412933,0.5607651678012846,0.667,0.6,112.2,3.0,44.0,24.2,7.2,5.2,12.0,21.0,0.44139999999999996,0.5901080073802606,0.547614379459797,1500.242315936484,1526.3640930076622,0.46247841388764865
0022000123,DET,PHX,5,1,"JAN 08, 2021",0.125,0.2,110.4,-6.0,40.8,23.0,8.0,4.6,12.0,19.0,0.3762,0.5397720610972708,0.4953436796305368,0.75,0.8,110.6,4.0,40.4,25.4,4.2,4.0,13.0,20.0,0.4236,0.6184503928878874,0.5767318597699067,1446.9017933273983,1536.420051509024,0.37394991206255923
0022000132,SAC,TOR,-21,0,"JAN 08, 2021",0.5,0.4,114.4,0.0,44.0,23.4,7.6,4.0,12.0,19.2,0.3606,0.5502916195986469,0.5132277134803731,0.143,0.2,107.6,-5.0,43.8,20.2,8.8,5.2,13.2,24.8,0.3496,0.5482505919415663,0.5022108781022918,1497.7313244440015,1455.937971654024,0.5598570389179408
0022000138,MIN,SAS,-3,0,"JAN 09, 2021",0.25,0.0,110.4,-4.0,41.6,23.4,9.2,4.6,15.6,20.8,0.3382,0.5567751542260397,0.5265945349414957,0.5,0.4,110.6,0.0,42.6,24.4,7.4,4.4,9.2,16.4,0.4144,0.5460388281031419,0.5163416506032699,1458.400105902504,1502.3201349212268,0.43712853642854255
0022000140,SAC,POR,-26,0,"JAN 09, 2021",0.444,0.2,114.0,-1.0,41.8,24.0,7.6,5.2,12.2,19.2,0.3518,0.5615328914999237,0.5304328618911953,0.5,0.4,118.6,0.0,44.4,20.2,8.2,3.6,13.0,22.0,0.38380000000000003,0.5820437826302255,0.5387352140979734,1486.5341836656428,1499.2407458734147,0.48172193555001297
0022000136,WAS,MIA,-4,0,"JAN 09, 2021",0.222,0.4,125.2,-5.0,40.4,27.6,8.8,3.2,13.4,23.8,0.4286,0.6000247264627581,0.5616904183154483,0.429,0.4,104.4,-1.0,42.4,25.6,6.6,4.0,15.8,19.0,0.3452,0.5767264567767305,0.5425843977145819,1458.350256460831,1490.5469913830743,0.45379735577306257
0022000137,MIL,CLE,10,1,"JAN 09, 2021",0.556,0.6,121.4,1.0,46.4,27.6,9.2,5.0,15.0,20.6,0.4086,0.605409158495425,0.5836494597839137,0.556,0.4,93.2,1.0,41.2,21.8,9.4,3.8,14.4,18.0,0.3414,0.5030970101781372,0.48250530610990444,1506.4878678959076,1508.5336452402912,0.49705592376427193
0022000139,DAL,ORL,14,1,"JAN 09, 2021",0.5,0.6,107.4,0.0,44.8,23.2,8.2,4.6,14.6,24.0,0.3364,0.5577743098671427,0.5189665955014988,0.667,0.4,97.8,3.0,48.4,19.4,5.4,3.8,12.6,16.6,0.32880000000000004,0.4973483939970812,0.4625580348461287,1501.959349509234,1523.6850581157507,0.46877488026424213
0022000134,CHA,ATL,8,1,"JAN 09, 2021",0.444,0.4,105.2,-1.0,44.6,28.4,9.8,4.8,13.8,18.2,0.33619999999999994,0.5343837010810147,0.48831577713195384,0.5,0.2,109.6,0.0,49.4,24.4,6.4,2.6,13.2,21.0,0.3286,0.5373464424957984,0.5038427926619462,1494.8782687874784,1495.3056866713,0.49938489653044726
0022000135,IND,PHX,-8,0,"JAN 09, 2021",0.75,0.6,112.8,4.0,38.4,26.0,9.4,5.4,11.8,23.2,0.40279999999999994,0.5878972871900562,0.5568793070714682,0.667,0.6,109.4,3.0,41.8,25.4,4.8,4.6,15.2,21.4,0.4082,0.6068292900074767,0.5748087828468298,1535.7621225010162,1523.8990497502753,0.5170657024970428
0022000133,PHI,DEN,-12,0,"JAN 09, 2021",0.778,0.8,122.2,5.0,47.2,29.6,7.8,6.8,16.2,21.4,0.4446,0.6343012705562938,0.6111250856426104,0.375,0.4,116.4,-2.0,41.8,27.2,7.4,2.6,14.4,21.6,0.378,0.5958706057766672,0.5633994078556027,1542.8226894415436,1483.0160294478833,0.5852285500844681
0022000146,HOU,LAL,-18,0,"JAN 10, 2021",0.429,0.6,112.6,-1.0,43.2,22.2,7.6,8.0,13.4,19.0,0.3376,0.5989059939006938,0.5593500814431047,0.7,0.8,107.4,4.0,49.8,23.4,5.8,6.4,13.6,16.8,0.3608,0.5545856921990537,0.5260459215966659,1493.0804515356742,1535.6628667990876,0.4390239891761941
0022000147,MIN,SAS,8,1,"JAN 10, 2021",0.222,0.0,114.6,-5.0,44.4,24.8,8.0,4.8,16.0,21.8,0.3698,0.569987423635339,0.5444667259527316,0.556,0.6,114.2,1.0,44.4,23.8,7.4,4.2,8.4,16.6,0.4122,0.5457462962953764,0.5128933747412008,1449.6575351739332,1511.0627056497976,0.4125396152433698
0022000141,DET,UTA,-10,0,"JAN 10, 2021",0.222,0.4,111.2,-5.0,41.0,23.4,9.0,4.2,11.8,16.6,0.3668,0.5456339462254276,0.49957073277063346,0.556,0.6,112.6,1.0,47.2,25.0,4.8,6.8,14.2,17.8,0.3966,0.5748674035390933,0.5623323399424569,1459.422795086147,1510.3653214612293,0.42720870484500123
0022000142,LAC,CHI,3,1,"JAN 10, 2021",0.6,0.4,107.6,2.0,42.0,22.8,5.8,5.0,13.6,19.2,0.437,0.5861804552337041,0.5429726546658846,0.4,0.4,112.8,-2.0,45.2,22.8,7.8,3.6,15.4,21.6,0.34140000000000004,0.5754430470436948,0.5393242222019294,1515.6136612854152,1481.310342330646,0.5492066562701053
0022000144,NYK,DEN,-25,0,"JAN 10, 2021",0.556,0.6,100.6,1.0,48.2,22.2,7.4,4.8,12.2,18.8,0.3114,0.5253024698498863,0.49406279043890844,0.444,0.6,116.4,-1.0,43.0,27.4,8.2,3.0,14.0,20.4,0.3722,0.5868558640225044,0.5545105189667139,1511.8498945541137,1494.7206004495727,0.5246310821431585
0022000143,BKN,OKC,-13,0,"JAN 10, 2021",0.5,0.4,116.0,0.0,47.4,26.2,7.8,6.2,15.8,18.4,0.37460000000000004,0.5917814954521994,0.5497626649885076,0.5,0.6,98.0,0.0,46.0,22.0,5.8,4.8,13.8,17.8,0.3276,0.5277890222603322,0.5009048932628181,1499.3522815074691,1503.4579169860567,0.4940917905999596
0022000148,GSW,TOR,1,1,"JAN 10, 2021",0.556,0.6,117.6,1.0,43.6,26.6,7.0,5.4,13.8,24.0,0.37439999999999996,0.6055835535069672,0.5642953346819009,0.25,0.4,117.8,-4.0,43.2,22.0,8.0,4.8,11.8,23.2,0.3766,0.5945641952130309,0.5506724165638304,1510.9927476587309,1467.1351124323828,0.5627830894166328
0022000156,SAC,IND,5,1,"JAN 11, 2021",0.4,0.2,110.0,-2.0,42.2,23.6,6.2,5.2,12.2,19.0,0.3386,0.5525558127614343,0.51658255324922,0.667,0.6,114.0,3.0,41.6,25.2,8.0,5.2,11.0,22.0,0.4128,0.5800524215500878,0.5489082925787145,1476.8997449546425,1525.4208084510753,0.4306230219512925
0022000152,WAS,PHX,21,1,"JAN 11, 2021",0.2,0.4,124.0,-6.0,40.8,27.2,9.0,2.8,11.8,23.2,0.40700000000000003,0.5840142929534904,0.5490641556891855,0.7,0.6,113.2,4.0,41.6,26.8,5.0,3.8,12.6,21.4,0.3832,0.6100967684308826,0.5718452570109636,1449.2743093453696,1534.240363800216,0.3801046825000396
0022000150,CLE,MEM,-10,0,"JAN 11, 2021",0.5,0.4,91.4,0.0,42.0,20.6,9.6,3.4,13.8,17.2,0.2908,0.49184331684916155,0.46843185503056606,0.333,0.4,99.8,-3.0,46.0,27.4,11.4,5.0,13.8,17.0,0.3556,0.5234716046875898,0.5020449728590771,1498.4747637155767,1476.3966274958364,0.5317302936318768
0022000155,POR,TOR,1,1,"JAN 11, 2021",0.556,0.6,122.6,1.0,46.2,22.6,9.2,3.8,11.2,24.0,0.40359999999999996,0.5801209582132067,0.5437352140979734,0.222,0.2,118.8,-5.0,42.2,21.8,8.2,5.6,10.6,23.2,0.37960000000000005,0.5855079072028831,0.5430544446762801,1508.875184584415,1458.3907742207155,0.5721458627081583
0022000149,CHA,NYK,21,1,"JAN 11, 2021",0.5,0.6,109.2,0.0,44.4,29.2,10.2,5.4,13.2,19.0,0.36920000000000003,0.56579001676466,0.5198319353922981,0.5,0.6,101.8,0.0,45.8,21.8,7.0,4.4,12.4,17.6,0.352,0.5442645505499348,0.5125210213971394,1504.8905708568695,1501.3572729112504,0.5050846492000991
0022000153,ATL,PHI,18,1,"JAN 11, 2021",0.444,0.2,102.4,-1.0,48.0,24.0,7.4,3.0,13.6,21.6,0.31259999999999993,0.5177267510936356,0.48284631099130737,0.7,0.6,119.6,4.0,46.0,29.6,8.0,5.6,16.6,20.6,0.4164,0.6113519772754683,0.5921130297373506,1485.2933846019089,1531.1181184398542,0.4344326714021562
