GAME_ID,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PLUS_MINUS,WL,GAME_DATE,P_W_PCT,PAST_WL,PAST_PTS,P_W-L,PAST_REB,PAST_AST,PAST_STL,PAST_BLK,PAST_TOV,PAST_PF,PAST_FG3_PCT,PAST_TS,PAST_EFG,P_W_PCT_OPP,PAST_WL_OPP,PAST_PTS_OPP,P_W-L_OPP,PAST_REB_OPP,PAST_AST_OPP,PAST_STL_OPP,PAST_BLK_OPP,PAST_TOV_OPP,PAST_PF_OPP,PAST_FG3_PCT_OPP,PAST_TS_OPP,PAST_EFG_OPP,TEAM_ELO,OPP_TEAM_ELO,ELO_WIN_PROB
0022200077,SAS,CHI,5,1,"OCT 28, 2022",0.6,0.6,118.0,1.0,43.0,30.8,7.8,4.2,15.0,20.0,0.3886,0.5704017342444517,0.5423407229912256,0.6,0.6,111.2,1.0,44.6,24.8,9.2,5.4,13.4,20.6,0.374,0.5655121187160732,0.5091286715331013,1508.8582588617685,1510.2199583382735,0.4980403669614995
0022200080,POR,HOU,14,1,"OCT 28, 2022",0.8,0.8,113.4,3.0,45.4,19.2,7.4,4.4,15.0,17.6,0.3778,0.5874871504386421,0.5386402252366108,0.2,0.2,109.8,-3.0,48.4,19.8,6.2,4.8,15.0,22.8,0.34700000000000003,0.525557877558112,0.4863141110939915,1526.6936293128274,1474.0932236915712,0.5751249692631643
0022200073,TOR,PHI,-22,0,"OCT 28, 2022",0.6,0.6,107.8,1.0,42.0,24.4,9.6,4.8,10.6,22.4,0.41100000000000003,0.5672528138114556,0.5346211860846986,0.2,0.2,107.8,-3.0,37.6,22.6,6.8,4.4,11.0,17.2,0.3598,0.5896869194788753,0.5492900716791216,1508.4432560258444,1471.92503861949,0.552361258023149
0022200078,DEN,UTA,16,1,"OCT 28, 2022",0.6,0.6,114.4,1.0,42.8,29.2,8.2,3.4,15.6,22.2,0.36920000000000003,0.5896953981234686,0.5623560529915015,0.8,0.8,118.8,3.0,48.6,29.2,10.6,6.0,16.6,23.8,0.3592,0.5612212836608184,0.5331491439725297,1509.961719131059,1527.3184643470552,0.4750423943200633
0022200083,BKN,IND,-9,0,"OCT 29, 2022",0.2,0.2,113.0,-3.0,40.0,23.6,6.8,8.4,13.4,25.2,0.31720000000000004,0.569450736640165,0.523350046514922,0.333,0.4,120.0,-2.0,45.4,29.6,5.4,8.8,13.8,23.0,0.377,0.5787806968611845,0.533748494501298,1471.8848190040492,1481.9706403020582,0.4854894121969095
0022200087,UTA,MEM,1,1,"OCT 29, 2022",0.667,0.6,114.4,2.0,47.6,28.6,10.0,7.4,14.6,25.6,0.3262,0.5355953572016785,0.5071727107671808,0.8,0.8,119.8,3.0,44.8,24.2,6.0,6.2,12.4,21.4,0.392,0.570606485092488,0.540971769775344,1516.8193122334565,1526.9983453039677,0.4853553836986789
0022200082,CHA,GSW,7,1,"OCT 29, 2022",0.4,0.4,118.2,-1.0,45.8,27.2,7.0,5.8,14.0,22.0,0.3922,0.5676267076983121,0.5384039206575258,0.6,0.6,120.8,1.0,42.0,29.4,7.8,4.2,16.2,21.6,0.35960000000000003,0.5936447598323181,0.55977505544597,1489.2008623027195,1508.7510333535558,0.4718946992764163
0022200084,CHI,PHI,-5,0,"OCT 29, 2022",0.5,0.4,112.8,0.0,43.8,24.2,9.4,4.8,13.0,19.2,0.3684,0.5676497546860214,0.5110185379390966,0.333,0.4,106.8,-2.0,39.6,24.4,7.4,5.0,11.0,16.2,0.3676,0.5919266408094443,0.5574303155815606,1500.1807656775036,1482.972263779953,0.5247447934168058
0022200093,DAL,ORL,9,1,"OCT 30, 2022",0.4,0.4,118.6,-1.0,43.0,20.0,7.4,5.0,14.2,23.0,0.3688,0.6008446452058894,0.5598700137878572,0.167,0.2,105.0,-4.0,44.8,19.6,6.8,5.8,13.6,23.4,0.2792,0.5426363543592014,0.4993021766936975,1490.5923306503896,1465.2346533764203,0.5364279719153013
0022200091,DET,GSW,14,1,"OCT 30, 2022",0.167,0.0,109.0,-4.0,45.0,21.0,4.6,3.2,12.8,22.8,0.3244,0.5294004506019694,0.4862962170428511,0.5,0.4,118.8,0.0,42.2,29.4,7.2,4.6,14.6,23.2,0.34740000000000004,0.586492830441491,0.5537043483752628,1461.6670945700723,1498.188927339084,0.44763359611682557
